112005,西桂坂,34.9848680003,135.655780545
113001,北白川,35.0288651356,135.786638957
113002,国道塚原,34.9714582579,135.672699229
113003,嵐山公園,35.011926042,135.677554824
113004,有栖川,35.0143684997,135.691675733
113005,西洞院六条,34.9941352446,135.755138172
114001,十条駅前,34.9732933613,135.759825159
114002,東山七条,34.9890362927,135.774376198
114003,阪急西京極,34.9910772328,135.719838522
115001,千本三条・朱雀立命館前,35.0085442914,135.742685209
115002,堀川丸太町,35.0173748668,135.751779103
115003,東山二条,35.0136865031,135.77834065
115004,聖母女学院前,34.9596112213,135.771397106
115005,飛鳥井町,35.0326840597,135.780231979
116001,千本上立売,35.0325868421,135.741738014
116002,堀川五条,34.9962627752,135.752426716
116003,東山安井,35.000048612,135.777399523
116004,自衛隊前,34.9671092287,135.703238365
117001,千本北大路,35.0408855934,135.738559702
117002,川島粟田町,34.9763637918,135.698318626
117003,東福寺,34.9810282172,135.771909299
117004,莚田町,34.9701785656,135.703151426
118001,原谷口,35.0456709533,135.718491703
118002,太秦北路町,35.0209760078,135.699208442
118003,龍谷大学前,34.963052633,135.768332952
119001,叡電元田中,35.0343342808,135.780731001
119002,太秦広隆寺前,35.0139467156,135.706227488
119003,柊野別れ,35.0648969029,135.75064312
120001,吉祥院池田町,34.9658826957,135.73518238
120002,小枝橋,34.9543834017,135.741760058
120003,建勲神社前,35.0408216823,135.744845016
120004,桂離宮前,34.982894343,135.711025603
120005,知恩院前,35.0064932627,135.777777889
121001,吉祥院西ノ茶屋町,34.9724562884,135.726674756
121002,山越,35.0272589169,135.695900039
121003,御室,35.0283529017,135.716039371
121004,桃陵団地前,34.929906229,135.768053473
121005,祇園,35.0037591562,135.777205146
122001,四条大宮,35.0036393137,135.748909974
122002,日新電機前,35.0037807507,135.709596815
122003,竹の里小学校前,34.9574407647,135.67789911
122004,西小路御池,35.0109297786,135.724753644
123001,四条河原町,35.0037481581,135.769294554
123002,智恵光院中立売,35.0250128307,135.745590015
123003,竹田内畑町,34.9543173947,135.752087981
124001,四条烏丸,35.0036622767,135.759654525
124002,島原口,34.9931912135,135.749169767
124003,最上町,34.9436211317,135.768542162
125001,四条葛野大路,35.0035531069,135.720642992
125002,月見ケ丘,34.9796825761,135.6935717
125003,横大路車庫前,34.9266954332,135.74417866
125004,竹田出橋,34.9574009927,135.760680875
125005,西本願寺前,34.9925414055,135.753001923
126001,国道東土川,34.9486316085,135.716787341
126002,朝露ケ原町,35.0614250371,135.749788295
126003,西洞院正面,34.9914998884,135.755184956
127001,城南宮東口,34.95052005,135.75203716
127002,納所岸ノ下,34.9143678743,135.725749758
127003,釈迦谷口,35.0541979009,135.734309247
128001,大宮中立売,35.0250009671,135.748556353
128002,烏丸三条,35.0081648502,135.759628264
128003,衣笠校前,35.0303277929,135.731443834
129001,新林池公園,34.971110979,135.667327525
